Timestamp,CO2_PPM
2025-12-21 00:13:30.853828,559
2025-12-21 00:14:01.057320,559
2025-12-21 00:14:31.272713,559
2025-12-21 00:15:01.322564,561
2025-12-21 00:15:31.431493,563
2025-12-21 00:16:01.638661,578
2025-12-21 00:16:31.845447,583
2025-12-21 00:17:02.054083,580
2025-12-21 00:17:32.294480,581
2025-12-21 00:18:02.468507,582
2025-12-21 00:18:32.676396,585
2025-12-21 00:19:02.884269,587
2025-12-21 00:19:33.093206,604
2025-12-21 00:20:03.303621,622
2025-12-21 00:20:33.510645,623
2025-12-21 00:21:03.717912,620
2025-12-21 00:21:33.928772,619
2025-12-21 00:22:04.135013,614
2025-12-21 00:22:34.344922,610
2025-12-21 00:23:04.553310,611
2025-12-21 00:23:34.761521,614
2025-12-21 00:24:04.968376,614
2025-12-21 00:24:35.005782,603
2025-12-21 00:25:05.128818,596
2025-12-21 00:25:35.342119,587
2025-12-21 00:26:05.548411,578
2025-12-21 00:26:35.754156,575
2025-12-21 00:27:05.962232,578
2025-12-21 00:27:36.171112,579
2025-12-21 00:28:06.381333,581
2025-12-21 00:28:36.590311,583
2025-12-21 00:29:06.795613,585
2025-12-21 00:29:37.008034,583
2025-12-21 00:30:07.241763,579
2025-12-21 00:30:37.422895,579
2025-12-21 00:31:07.635451,580
2025-12-21 00:31:37.837343,580
2025-12-21 00:32:08.046629,579
2025-12-21 00:32:38.256794,579
2025-12-21 00:33:08.316673,581
2025-12-21 00:33:38.671306,583
2025-12-21 00:34:08.881116,583
2025-12-21 00:34:39.088345,585
2025-12-21 00:35:09.295850,587
2025-12-21 00:35:39.504267,589
2025-12-21 00:36:09.713266,592
2025-12-21 00:36:39.921002,592
2025-12-21 00:37:09.977059,593
2025-12-21 00:37:40.378440,594
2025-12-21 00:38:10.545817,597
2025-12-21 00:38:40.754802,599
2025-12-21 00:39:10.964820,600
2025-12-21 00:39:41.173633,601
2025-12-21 00:40:11.380144,601
2025-12-21 00:40:41.589248,601
2025-12-21 00:41:11.796373,603
2025-12-21 00:41:42.005427,603
2025-12-21 00:42:12.213487,604
2025-12-21 00:42:42.421546,604
2025-12-21 00:43:12.629721,604
2025-12-21 00:43:42.677901,605
2025-12-21 00:44:12.792672,605
2025-12-21 00:44:42.841912,606
2025-12-21 00:45:12.965209,607
2025-12-21 00:45:43.159286,607
2025-12-21 00:46:13.368196,608
2025-12-21 00:46:43.577017,608
2025-12-21 00:47:13.784322,610
2025-12-21 00:47:43.995770,610
2025-12-21 00:48:14.200793,610
2025-12-21 00:48:44.409394,610
2025-12-21 00:49:14.618217,611
2025-12-21 00:49:44.832693,612
2025-12-21 00:50:15.034871,612
2025-12-21 00:50:45.243684,613
2025-12-21 00:51:15.451599,611
2025-12-21 00:51:45.662406,610
2025-12-21 00:52:15.729869,608
2025-12-21 00:52:45.827767,607
2025-12-21 00:53:16.036235,607
2025-12-21 00:53:46.272607,606
2025-12-21 00:54:16.464809,605
2025-12-21 00:54:46.660218,603
2025-12-21 00:55:16.886631,602
2025-12-21 00:55:47.080074,600
2025-12-21 00:56:17.294466,599
2025-12-21 00:56:47.500050,597
2025-12-21 00:57:17.696048,596
2025-12-21 00:57:47.733818,596
2025-12-21 00:58:17.856841,597
2025-12-21 00:58:48.063963,596
2025-12-21 00:59:18.272941,596
2025-12-21 00:59:48.481062,596
2025-12-21 01:00:18.517906,596
2025-12-21 01:00:48.642201,595
2025-12-21 01:01:18.850043,594
2025-12-21 01:01:48.957053,593
2025-12-21 01:02:19.011029,593
2025-12-21 01:02:49.068761,593
2025-12-21 01:03:19.428239,593
2025-12-21 01:03:49.640702,595
2025-12-21 01:04:19.844681,594
2025-12-21 01:04:50.053739,595
2025-12-21 01:05:20.264812,595
2025-12-21 01:05:50.328862,594
2025-12-21 01:06:20.681528,594
2025-12-21 01:06:50.887325,593
2025-12-21 01:07:21.096277,593
2025-12-21 01:07:51.304354,592
2025-12-21 01:08:21.513015,592
2025-12-21 01:08:51.721427,592
2025-12-21 01:09:21.929050,593
2025-12-21 01:09:52.138613,593
2025-12-21 01:10:22.192098,592
2025-12-21 01:10:52.298391,592
2025-12-21 01:11:22.505934,591
2025-12-21 01:11:52.971966,590
2025-12-21 01:12:23.180528,590
2025-12-21 01:12:53.390147,591
2025-12-21 01:13:23.594807,591
2025-12-21 01:13:53.805699,594
2025-12-21 01:14:24.015878,595
2025-12-21 01:14:54.220090,596
2025-12-21 01:15:24.457412,596
2025-12-21 01:15:54.636715,595
2025-12-21 01:16:24.844645,595
2025-12-21 01:16:55.053704,595
2025-12-21 01:17:25.262289,597
2025-12-21 01:17:55.470099,597
2025-12-21 01:18:25.678770,598
2025-12-21 01:18:55.912973,598
2025-12-21 01:19:26.097712,597
2025-12-21 01:19:56.138484,597
2025-12-21 01:20:26.262062,598
2025-12-21 01:20:56.474686,597
2025-12-21 01:21:26.936872,597
2025-12-21 01:21:57.166233,597
2025-12-21 01:22:27.208096,596
2025-12-21 01:22:57.493199,595
2025-12-21 01:23:27.698894,595
2025-12-21 01:23:57.906378,594
2025-12-21 01:24:28.114717,592
2025-12-21 01:24:58.323119,593
2025-12-21 01:25:28.532158,593
2025-12-21 01:25:58.574409,593
2025-12-21 01:26:28.949145,593
2025-12-21 01:26:59.156817,593
2025-12-21 01:27:29.365091,593
2025-12-21 01:27:59.596291,594
2025-12-21 01:28:29.849611,595
2025-12-21 01:29:00.057928,596
2025-12-21 01:29:30.476442,597
2025-12-21 01:30:00.666756,597
2025-12-21 01:30:30.732681,598
2025-12-21 01:31:01.079117,600
2025-12-21 01:31:31.289165,601
2025-12-21 01:32:01.499431,602
2025-12-21 01:32:31.705407,604
2025-12-21 01:33:01.928725,604
2025-12-21 01:33:32.126362,606
2025-12-21 01:34:02.328934,605
2025-12-21 01:34:32.537197,604
2025-12-21 01:35:02.745673,604
2025-12-21 01:35:32.949146,604
2025-12-21 01:36:02.982299,604
2025-12-21 01:36:33.108974,604
2025-12-21 01:37:03.339593,604
2025-12-21 01:37:33.441794,605
2025-12-21 01:38:03.735497,605
2025-12-21 01:38:33.942679,606
2025-12-21 01:39:04.150912,606
2025-12-21 01:39:34.359962,607
2025-12-21 01:40:04.570001,607
2025-12-21 01:40:34.776817,606
2025-12-21 01:41:05.014545,607
2025-12-21 01:41:35.449164,607
2025-12-21 01:42:05.680594,607
2025-12-21 01:42:35.864539,609
2025-12-21 01:43:06.077080,611
2025-12-21 01:43:36.282214,611
2025-12-21 01:44:06.490356,609
2025-12-21 01:44:36.698379,609
2025-12-21 01:45:06.909053,609
2025-12-21 01:45:37.118275,609
2025-12-21 01:46:07.324169,608
2025-12-21 01:46:37.490533,608
2025-12-21 01:47:07.740150,608
2025-12-21 01:47:37.951469,607
2025-12-21 01:48:08.159059,605
2025-12-21 01:48:38.366378,604
2025-12-21 01:49:08.573691,602
2025-12-21 01:49:38.783189,603
2025-12-21 01:50:08.993834,601
2025-12-21 01:50:39.199754,596
2025-12-21 01:51:09.387084,590
2025-12-21 01:51:39.577447,589
2025-12-21 01:52:09.614056,588
2025-12-21 01:52:39.729699,587
2025-12-21 01:53:09.787899,586
2025-12-21 01:53:39.891154,587
2025-12-21 01:54:10.101959,585
2025-12-21 01:54:40.151230,582
2025-12-21 01:55:10.258128,582
2025-12-21 01:55:40.466384,583
2025-12-21 01:56:10.675303,584
2025-12-21 01:56:40.882741,583
2025-12-21 01:57:11.091663,583
2025-12-21 01:57:41.131027,580
2025-12-21 01:58:11.263994,578
2025-12-21 01:58:41.730412,577
2025-12-21 01:59:12.203528,577
2025-12-21 01:59:42.410631,578
2025-12-21 02:00:12.623327,579
2025-12-21 02:00:42.841820,581
2025-12-21 02:01:13.545006,580
2025-12-21 02:01:44.022175,579
2025-12-21 02:02:14.075088,579
2025-12-21 02:02:44.426191,579
2025-12-21 02:03:14.936052,579
2025-12-21 02:03:45.102182,579
2025-12-21 02:04:15.412943,580
2025-12-21 02:04:46.069718,578
2025-12-21 02:05:16.248460,570
2025-12-21 02:05:46.703713,552
2025-12-21 02:06:17.222914,541
2025-12-21 02:06:47.366188,532
2025-12-21 02:07:17.831613,526
2025-12-21 02:07:48.342713,521
2025-12-21 02:08:18.503093,511
2025-12-21 02:08:49.011672,501
2025-12-21 02:09:19.175886,496
2025-12-21 02:09:49.419274,508
2025-12-21 02:10:19.562124,512
2025-12-21 02:10:49.924582,514
2025-12-21 02:11:20.012839,514
2025-12-21 02:11:50.474000,516
2025-12-21 02:12:20.680643,517
2025-12-21 02:12:50.911294,518
2025-12-21 02:13:21.355956,520
2025-12-21 02:13:51.877242,522
2025-12-21 02:14:21.992517,525
2025-12-21 02:14:52.195708,526
2025-12-21 02:15:22.399945,527
2025-12-21 02:15:53.168817,529
2025-12-21 02:16:23.582943,532
2025-12-21 02:16:53.802593,533
2025-12-21 02:17:24.511692,533
2025-12-21 02:17:54.723457,532
2025-12-21 02:18:24.926767,533
2025-12-21 02:18:55.126880,536
2025-12-21 02:19:25.342543,539
2025-12-21 02:19:55.555753,540
2025-12-21 02:20:25.899623,539
2025-12-21 02:20:56.000591,538
2025-12-21 02:21:26.175024,537
2025-12-21 02:21:56.750441,538
2025-12-21 02:22:27.407228,538
2025-12-21 02:22:57.445570,539
2025-12-21 02:23:27.774808,537
2025-12-21 02:23:57.984673,537
2025-12-21 02:24:28.190160,536
2025-12-21 02:24:58.959465,536
2025-12-21 02:25:29.373971,535
2025-12-21 02:25:59.591284,535
2025-12-21 02:26:30.045897,533
2025-12-21 02:27:01.278531,533
2025-12-21 02:27:31.487764,534
2025-12-21 02:28:01.949619,535
2025-12-21 02:28:32.042589,537
2025-12-21 02:29:02.365412,535
2025-12-21 02:29:32.843178,533
2025-12-21 02:30:03.060086,533
2025-12-21 02:30:33.780986,533
2025-12-21 02:31:03.882513,532
2025-12-21 02:31:33.941564,531
2025-12-21 02:32:04.678991,530
2025-12-21 02:32:35.128580,530
2025-12-21 02:33:05.334881,530
2025-12-21 02:33:35.566422,532
2025-12-21 02:34:06.006519,533
2025-12-21 02:34:36.118949,532
2025-12-21 02:35:06.934475,533
2025-12-21 02:35:37.400270,534
2025-12-21 02:36:07.608246,534
2025-12-21 02:36:38.185358,534
2025-12-21 02:37:08.536133,534
2025-12-21 02:37:38.743271,534
2025-12-21 02:38:09.172788,532
2025-12-21 02:38:39.269395,532
2025-12-21 02:39:09.392040,534
2025-12-21 02:39:39.833036,536
2025-12-21 02:40:10.298650,535
2025-12-21 02:40:40.506715,532
2025-12-21 02:41:11.271574,531
2025-12-21 02:41:41.991468,530
2025-12-21 02:42:12.153490,530
2025-12-21 02:42:42.363832,533
2025-12-21 02:43:12.727826,533
2025-12-21 02:43:42.773612,533
2025-12-21 02:44:13.341619,534
2025-12-21 02:44:43.449927,532
2025-12-21 02:45:13.789282,533
2025-12-21 02:45:44.136085,533
2025-12-21 02:46:14.193157,533
2025-12-21 02:46:44.651192,533
2025-12-21 02:47:15.273133,533
2025-12-21 02:47:45.481147,532
2025-12-21 02:48:15.729041,533
2025-12-21 02:48:46.154095,534
2025-12-21 02:49:16.362301,534
2025-12-21 02:49:46.866485,534
2025-12-21 02:50:17.290180,534
2025-12-21 02:50:47.499128,535
2025-12-21 02:51:18.270985,535
2025-12-21 02:51:48.742305,535
2025-12-21 02:52:18.890837,534
2025-12-21 02:52:49.181110,535
2025-12-21 02:53:19.820245,536
2025-12-21 02:53:50.027902,538
2025-12-21 02:54:20.399441,538
2025-12-21 02:54:50.928747,538
2025-12-21 02:55:21.168176,539
2025-12-21 02:55:51.434668,539
2025-12-21 02:56:21.580844,536
2025-12-21 02:56:51.789608,534
2025-12-21 02:57:21.997594,532
2025-12-21 02:57:52.745956,533
2025-12-21 02:58:23.484881,535
2025-12-21 02:58:53.648104,537
2025-12-21 02:59:24.193874,537
2025-12-21 02:59:54.438642,537
2025-12-21 03:00:24.539292,538
2025-12-21 03:00:55.096550,540
2025-12-21 03:01:25.469887,539
2025-12-21 03:01:55.677198,538
2025-12-21 03:02:25.885500,537
2025-12-21 03:02:56.093052,536
2025-12-21 03:03:26.301707,534
2025-12-21 03:03:56.765645,535
2025-12-21 03:04:26.973876,535
2025-12-21 03:04:57.186175,537
2025-12-21 03:05:27.454143,536
2025-12-21 03:05:58.117171,533
2025-12-21 03:06:28.326646,533
2025-12-21 03:06:58.883827,532
2025-12-21 03:07:29.251599,533
2025-12-21 03:07:59.969899,533
2025-12-21 03:08:30.434054,532
2025-12-21 03:09:00.644173,532
2025-12-21 03:09:31.460887,535
2025-12-21 03:10:01.833457,535
2025-12-21 03:10:32.035433,535
2025-12-21 03:11:02.771509,536
2025-12-21 03:11:33.228621,541
2025-12-21 03:12:03.427007,545
2025-12-21 03:12:33.971148,546
2025-12-21 03:13:04.106755,547
2025-12-21 03:13:34.314629,547
2025-12-21 03:14:05.107132,549
2025-12-21 03:14:35.237689,549
2025-12-21 03:15:05.447579,545
2025-12-21 03:15:35.654849,545
2025-12-21 03:16:05.872258,544
2025-12-21 03:16:36.076742,545
2025-12-21 03:17:06.537744,545
2025-12-21 03:17:37.256250,546
2025-12-21 03:18:07.465653,548
2025-12-21 03:18:37.932422,552
2025-12-21 03:19:08.137714,554
2025-12-21 03:19:38.600564,550
2025-12-21 03:20:09.320607,549
2025-12-21 03:20:39.531438,551
2025-12-21 03:21:10.043316,550
2025-12-21 03:21:40.457703,550
2025-12-21 03:22:10.666028,548
2025-12-21 03:22:41.477097,551
2025-12-21 03:23:12.110060,554
2025-12-21 03:23:42.315385,553
2025-12-21 03:24:13.035785,560
2025-12-21 03:24:43.500033,563
2025-12-21 03:25:13.711993,564
2025-12-21 03:25:44.484734,564
2025-12-21 03:26:15.155512,564
2025-12-21 03:26:45.360257,566
2025-12-21 03:27:16.066523,566
2025-12-21 03:27:46.286022,567
2025-12-21 03:28:16.506540,567
2025-12-21 03:28:47.295738,569
2025-12-21 03:29:17.934755,570
2025-12-21 03:29:48.143533,568
2025-12-21 03:30:18.934539,569
2025-12-21 03:30:49.636510,570
2025-12-21 03:31:19.830595,568
2025-12-21 03:31:50.272600,569
2025-12-21 03:32:20.731867,569
2025-12-21 03:32:50.940193,569
2025-12-21 03:33:21.705616,569
2025-12-21 03:33:52.381200,570
2025-12-21 03:34:22.589327,570
2025-12-21 03:34:53.061141,573
2025-12-21 03:35:23.518094,574
2025-12-21 03:35:53.726125,573
2025-12-21 03:36:24.493818,573
2025-12-21 03:36:55.171632,573
2025-12-21 03:37:25.393754,574
2025-12-21 03:37:55.848712,573
2025-12-21 03:38:26.818284,571
2025-12-21 03:38:57.289856,572
2025-12-21 03:39:27.745427,571
2025-12-21 03:39:57.798489,574
2025-12-21 03:40:28.162412,576
2025-12-21 03:40:58.375625,572
2025-12-21 03:41:28.579336,568
2025-12-21 03:41:59.299184,568
2025-12-21 03:42:30.276672,571
2025-12-21 03:43:00.994898,578
2025-12-21 03:43:31.717213,579
2025-12-21 03:44:02.438232,580
2025-12-21 03:44:32.479446,579
2025-12-21 03:45:03.110141,580
2025-12-21 03:45:33.321342,582
2025-12-21 03:46:03.360358,583
2025-12-21 03:46:33.680503,581
2025-12-21 03:47:03.886350,583
2025-12-21 03:47:34.094516,584
2025-12-21 03:48:04.647213,585
2025-12-21 03:48:35.024111,583
2025-12-21 03:49:05.260397,583
2025-12-21 03:49:35.699024,583
2025-12-21 03:50:06.415386,580
2025-12-21 03:50:36.626950,574
2025-12-21 03:51:07.086898,572
2025-12-21 03:51:37.294666,572
2025-12-21 03:52:07.345637,577
2025-12-21 03:52:37.710908,575
2025-12-21 03:53:07.922696,572
2025-12-21 03:53:38.478096,573
2025-12-21 03:54:08.903629,577
2025-12-21 03:54:39.002422,581
2025-12-21 03:55:09.872672,580
2025-12-21 03:55:40.238896,579
2025-12-21 03:56:10.958778,581
2025-12-21 03:56:41.935027,575
2025-12-21 03:57:12.142536,570
2025-12-21 03:57:42.864378,569
2025-12-21 03:58:13.583157,571
2025-12-21 03:58:43.791222,578
2025-12-21 03:59:14.511011,579
2025-12-21 03:59:45.235522,581
2025-12-21 04:00:15.438527,580
2025-12-21 04:00:45.932564,580
2025-12-21 04:01:16.625068,580
2025-12-21 04:01:46.859462,581
2025-12-21 04:02:17.333205,580
2025-12-21 04:02:47.762433,579
2025-12-21 04:03:17.964853,577
2025-12-21 04:03:48.747122,575
2025-12-21 04:04:19.148725,574
2025-12-21 04:04:49.386424,575
2025-12-21 04:05:20.079461,575
2025-12-21 04:05:50.543757,573
2025-12-21 04:06:20.748309,572
2025-12-21 04:06:51.212808,574
2025-12-21 04:07:21.676884,576
2025-12-21 04:07:51.896237,577
2025-12-21 04:08:22.348410,577
2025-12-21 04:08:52.442572,576
2025-12-21 04:09:22.823541,573
2025-12-21 04:09:53.484381,575
2025-12-21 04:10:23.695996,575
2025-12-21 04:10:54.164131,576
2025-12-21 04:11:24.620630,576
2025-12-21 04:11:54.828036,572
2025-12-21 04:12:25.677529,570
2025-12-21 04:12:56.281787,566
2025-12-21 04:13:26.479625,565
2025-12-21 04:13:56.955768,567
2025-12-21 04:14:27.255624,566
2025-12-21 04:14:57.358867,566
2025-12-21 04:15:27.942261,569
2025-12-21 04:15:58.540719,568
2025-12-21 04:16:28.752688,569
2025-12-21 04:16:59.000492,573
2025-12-21 04:17:30.008961,579
2025-12-21 04:18:00.118658,579
2025-12-21 04:18:30.590778,583
2025-12-21 04:19:01.048722,593
2025-12-21 04:19:31.252654,594
2025-12-21 04:20:01.972797,594
2025-12-21 04:20:32.506941,592
2025-12-21 04:21:02.644013,590
2025-12-21 04:21:32.852190,588
2025-12-21 04:22:03.211335,581
2025-12-21 04:22:33.268535,580
2025-12-21 04:23:03.475009,581
2025-12-21 04:23:34.196441,581
2025-12-21 04:24:04.688948,577
2025-12-21 04:24:35.124357,576
2025-12-21 04:25:05.331089,575
2025-12-21 04:25:35.796953,585
2025-12-21 04:26:06.258374,591
2025-12-21 04:26:36.469402,590
2025-12-21 04:27:07.215708,589
2025-12-21 04:27:37.649474,589
2025-12-21 04:28:07.858575,586
2025-12-21 04:28:38.351209,582
2025-12-21 04:29:08.881462,582
2025-12-21 04:29:38.995153,583
2025-12-21 04:30:09.213750,582
2025-12-21 04:30:39.606360,579
2025-12-21 04:31:09.877514,585
2025-12-21 04:31:40.689822,591
2025-12-21 04:32:11.056823,591
2025-12-21 04:32:41.267858,591
2025-12-21 04:33:11.729498,591
2025-12-21 04:33:42.450492,590
2025-12-21 04:34:12.657646,583
2025-12-21 04:34:43.419768,585
2025-12-21 04:35:13.840551,585
2025-12-21 04:35:44.050330,586
2025-12-21 04:36:14.511920,591
2025-12-21 04:36:44.989690,589
2025-12-21 04:37:15.184316,588
2025-12-21 04:37:45.651617,594
2025-12-21 04:38:16.409991,600
2025-12-21 04:38:46.581341,597
2025-12-21 04:39:17.134054,597
2025-12-21 04:39:47.758536,598
2025-12-21 04:40:17.967047,600
2025-12-21 04:40:48.174882,600
2025-12-21 04:41:19.155878,598
2025-12-21 04:41:49.870728,597
2025-12-21 04:42:20.343257,594
2025-12-21 04:42:50.546344,592
2025-12-21 04:43:21.062814,592
2025-12-21 04:43:51.728833,594
2025-12-21 04:44:21.776186,598
2025-12-21 04:44:52.397790,598
2025-12-21 04:45:22.860645,598
2025-12-21 04:45:53.073091,596
2025-12-21 04:46:23.809804,593
2025-12-21 04:46:54.765344,599
2025-12-21 04:47:24.972603,600
2025-12-21 04:47:55.725326,598
2025-12-21 04:48:26.143174,592
2025-12-21 04:48:56.278277,589
2025-12-21 04:49:26.966529,587
2025-12-21 04:49:57.587283,589
2025-12-21 04:50:27.796299,590
2025-12-21 04:50:58.589228,590
2025-12-21 04:51:28.927541,591
2025-12-21 04:51:59.188483,590
2025-12-21 04:52:29.716820,589
2025-12-21 04:53:00.628897,597
2025-12-21 04:53:30.836624,597
2025-12-21 04:54:01.045438,596
2025-12-21 04:54:31.511841,596
2025-12-21 04:55:01.717329,591
2025-12-21 04:55:32.437095,587
2025-12-21 04:56:02.646000,586
2025-12-21 04:56:32.856258,594
2025-12-21 04:57:03.061610,599
2025-12-21 04:57:33.782084,598
2025-12-21 04:58:04.505706,599
2025-12-21 04:58:34.710594,600
2025-12-21 04:59:05.196269,600
2025-12-21 04:59:35.638004,599
2025-12-21 05:00:05.919933,599
2025-12-21 05:00:36.631807,600
2025-12-21 05:01:07.095456,600
2025-12-21 05:01:37.895547,598
2025-12-21 05:02:08.672956,591
2025-12-21 05:02:38.997572,590
2025-12-21 05:03:09.222076,589
2025-12-21 05:03:39.402892,583
2025-12-21 05:04:09.863786,583
2025-12-21 05:04:40.074990,583
2025-12-21 05:05:10.375189,582
2025-12-21 05:05:40.675263,581
2025-12-21 05:06:10.776797,583
2025-12-21 05:06:41.415362,584
2025-12-21 05:07:11.626305,583
2025-12-21 05:07:42.104767,582
2025-12-21 05:08:12.551823,580
2025-12-21 05:08:42.598767,578
2025-12-21 05:09:13.224647,571
2025-12-21 05:09:43.431818,571
2025-12-21 05:10:13.647478,566
2025-12-21 05:10:44.131436,566
2025-12-21 05:11:14.567250,567
2025-12-21 05:11:44.775695,569
2025-12-21 05:12:15.548044,570
2025-12-21 05:12:45.972946,570
2025-12-21 05:13:16.181113,570
2025-12-21 05:13:46.633805,569
2025-12-21 05:14:17.351586,568
2025-12-21 05:14:47.559179,563
2025-12-21 05:15:17.884939,564
2025-12-21 05:15:48.231798,564
2025-12-21 05:16:18.439555,564
2025-12-21 05:16:48.703052,564
2025-12-21 05:17:19.175808,563
2025-12-21 05:17:49.384144,560
2025-12-21 05:18:19.884836,558
2025-12-21 05:18:50.328095,559
2025-12-21 05:19:20.537120,559
2025-12-21 05:19:51.002204,560
2025-12-21 05:20:21.235322,560
2025-12-21 05:20:51.439915,562
2025-12-21 05:21:21.541046,563
2025-12-21 05:21:51.987626,564
2025-12-21 05:22:22.298322,564
2025-12-21 05:22:52.397243,564
2025-12-21 05:23:22.714753,564
2025-12-21 05:23:53.435854,565
2025-12-21 05:24:23.645105,564
2025-12-21 05:24:53.718339,563
2025-12-21 05:25:24.334570,562
2025-12-21 05:25:55.035386,561
2025-12-21 05:26:25.244221,555
2025-12-21 05:26:55.407891,555
2025-12-21 05:27:25.659774,557
2025-12-21 05:27:55.868803,561
2025-12-21 05:28:26.458714,560
2025-12-21 05:28:57.052643,559
2025-12-21 05:29:27.517768,555
2025-12-21 05:29:58.842179,549
2025-12-21 05:30:29.214361,547
2025-12-21 05:30:59.425224,545
2025-12-21 05:31:29.720219,547
2025-12-21 05:31:59.840749,547
2025-12-21 05:32:30.048614,548
2025-12-21 05:33:00.834596,547
2025-12-21 05:33:31.461632,547
2025-12-21 05:34:01.720064,548
2025-12-21 05:34:32.445834,548
2025-12-21 05:35:03.230469,550
2025-12-21 05:35:33.377166,548
2025-12-21 05:36:03.836755,549
2025-12-21 05:36:34.179059,551
2025-12-21 05:37:04.254754,550
2025-12-21 05:37:34.727392,550
2025-12-21 05:38:04.933566,549
2025-12-21 05:38:35.390229,548
2025-12-21 05:39:05.920107,548
2025-12-21 05:39:38.893625,548
2025-12-21 05:40:09.088867,551
2025-12-21 05:40:39.617527,554
2025-12-21 05:41:09.760320,554
2025-12-21 05:41:40.142472,553
2025-12-21 05:42:10.657635,557
2025-12-21 05:42:40.901304,557
2025-12-21 05:43:11.684075,556
2025-12-21 05:43:42.405225,556
2025-12-21 05:44:12.550239,558
2025-12-21 05:44:42.943466,560
2025-12-21 05:45:13.047126,559
2025-12-21 05:45:43.171437,559
2025-12-21 05:46:13.674445,561
2025-12-21 05:46:44.115778,571
2025-12-21 05:47:14.310017,575
2025-12-21 05:47:45.040225,572
2025-12-21 05:48:15.749494,573
2025-12-21 05:48:45.959522,574
2025-12-21 05:49:16.494191,573
2025-12-21 05:49:47.397041,573
2025-12-21 05:50:17.596504,573
2025-12-21 05:50:48.065437,574
2025-12-21 05:51:18.275502,572
2025-12-21 05:51:48.483673,567
2025-12-21 05:52:18.692006,560
2025-12-21 05:52:49.215503,560
2025-12-21 05:53:19.360779,560
2025-12-21 05:53:49.832163,561
2025-12-21 05:54:20.287795,562
2025-12-21 05:54:50.408955,563
2025-12-21 05:55:20.703621,561
2025-12-21 05:55:50.745875,560
2025-12-21 05:56:21.186673,558
2025-12-21 05:56:51.329362,553
2025-12-21 05:57:21.792964,556
2025-12-21 05:57:52.009232,557
2025-12-21 05:58:22.431516,557
2025-12-21 05:58:53.252725,557
2025-12-21 05:59:23.295073,558
2025-12-21 05:59:53.813812,555
2025-12-21 06:00:23.939382,555
2025-12-21 06:00:54.148912,555
2025-12-21 06:01:24.867474,555
2025-12-21 06:01:55.075581,556
2025-12-21 06:02:25.287853,557
2025-12-21 06:02:56.114570,558
2025-12-21 06:03:26.468491,559
2025-12-21 06:03:56.678091,559
2025-12-21 06:04:27.406991,560
2025-12-21 06:04:57.856500,561
2025-12-21 06:05:28.064668,562
2025-12-21 06:05:58.528913,564
2025-12-21 06:06:29.249274,563
2025-12-21 06:06:59.458370,561
2025-12-21 06:07:29.921459,559
2025-12-21 06:08:00.680761,560
2025-12-21 06:08:30.850536,561
2025-12-21 06:09:01.315055,566
2025-12-21 06:09:32.548781,570
2025-12-21 06:10:02.756494,573
2025-12-21 06:10:33.065462,573
2025-12-21 06:11:03.171266,574
2025-12-21 06:11:33.636124,572
2025-12-21 06:12:04.100446,570
2025-12-21 06:12:34.310992,571
2025-12-21 06:13:04.811155,572
2025-12-21 06:13:35.237429,570
2025-12-21 06:14:05.444956,570
2025-12-21 06:14:35.927803,571
2025-12-21 06:15:06.480015,570
2025-12-21 06:15:36.583520,570
2025-12-21 06:16:06.847802,573
2025-12-21 06:16:37.003214,578
2025-12-21 06:17:07.045329,578
2025-12-21 06:17:38.045833,575
2025-12-21 06:18:08.429539,574
2025-12-21 06:18:38.603002,571
2025-12-21 06:19:08.873678,575
2025-12-21 06:19:39.550910,580
2025-12-21 06:20:09.714149,581
2025-12-21 06:20:40.178865,581
2025-12-21 06:21:10.383640,581
2025-12-21 06:21:40.592002,582
2025-12-21 06:22:10.799600,584
2025-12-21 06:22:41.011886,581
2025-12-21 06:23:11.056566,573
2025-12-21 06:23:41.423795,567
2025-12-21 06:24:11.631477,569
2025-12-21 06:24:42.134375,577
2025-12-21 06:25:12.560239,578
2025-12-21 06:25:43.539584,575
2025-12-21 06:26:13.874218,575
2025-12-21 06:26:44.081064,579
2025-12-21 06:27:14.291924,581
2025-12-21 06:27:44.752493,577
2025-12-21 06:28:14.962618,576
2025-12-21 06:28:45.168875,577
2025-12-21 06:29:15.720453,575
2025-12-21 06:29:45.822274,568
2025-12-21 06:30:16.372566,567
2025-12-21 06:30:46.769960,564
2025-12-21 06:31:17.234603,559
2025-12-21 06:31:47.449360,563
2025-12-21 06:32:18.223473,566
2025-12-21 06:32:48.432421,566
2025-12-21 06:33:18.578136,564
2025-12-21 06:33:49.084666,563
2025-12-21 06:34:19.250329,562
2025-12-21 06:34:49.458095,563
2025-12-21 06:35:20.186002,562
2025-12-21 06:35:50.393770,563
2025-12-21 06:36:20.601429,566
2025-12-21 06:36:50.809915,568
2025-12-21 06:37:21.280049,567
2025-12-21 06:37:51.485957,568
2025-12-21 06:38:21.690689,575
2025-12-21 06:38:52.926510,575
2025-12-21 06:39:22.969546,574
2025-12-21 06:39:53.338476,570
2025-12-21 06:40:23.555535,567
2025-12-21 06:40:53.759217,575
2025-12-21 06:41:24.537420,578
2025-12-21 06:41:54.682714,579
2025-12-21 06:42:25.149055,580
2025-12-21 06:42:55.610438,576
2025-12-21 06:43:25.828883,574
2025-12-21 06:43:56.160889,572
2025-12-21 06:44:26.503240,576
2025-12-21 06:44:56.699470,578
2025-12-21 06:45:27.469108,574
2025-12-21 06:45:58.139335,573
